"","peak_id","Feature","mz","ret","int","group_id","family_id","adducts","connected_to","keep_rep","status"
"169","2588","3102","818.5558","2.115","2,195,785.1","0","","none","none","false","kept (no group)"
"170","1935","2294","402.0112","10.499","2,184,541.9","0","","none","none","false","kept (no group)"
"171","2154","2553","464.3149","2.698","2,169,813.0","0","","none","none","false","kept (no group)"
"172","918","1085","223.0284","1.445","2,167,387.3","0","","none","none","false","kept (no group)"
"173","62","68","94.9931","15.595","2,153,843.6","0","","none","none","false","kept (no group)"
"174","1923","2280","398.7920","16.433","2,140,722.4","0","","none","none","false","kept (no group)"
"175","1657","1964","338.9890","11.233","2,109,384.3","0","","none","none","false","kept (no group)"
"176","404","485","151.0613","6.400","2,100,787.2","0","","none","none","false","kept (no group)"
"177","540","641","171.0202","19.791","2,071,952.9","0","","none","none","false","kept (no group)"
"178","96","106","101.0244","9.400","2,071,757.4","0","","none","none","false","kept (no group)"
"179","2535","3036","751.5486","2.215","2,035,555.7","0","","none","none","false","kept (no group)"
"180","522","621","169.0983","1.826","2,006,322.7","0","","none","none","false","kept (no group)"
"181","1939","2301","402.9953","11.068","1,997,889.0","0","","none","none","false","kept (no group)"
"182","1019","1203","239.0599","1.441","1,955,241.5","0","","none","none","false","kept (no group)"
"183","1513","1792","314.9057","11.353","1,943,621.2","0","","none","none","false","kept (no group)"
"184","186","212","120.9966","21.830","1,891,870.4","0","","none","none","false","kept (no group)"
"185","509","608","167.8342","6.817","1,889,509.3","0","","none","none","false","kept (no group)"
"186","2472","2957","664.1177","8.180","1,887,031.0","0","","none","none","false","kept (no group)"
"187","2426","2896","613.1402","9.328","1,877,049.0","0","","none","none","false","kept (no group)"
"188","187","213","121.0408","2.743","1,870,387.8","0","","none","none","false","kept (no group)"
"189","2088","2473","442.8650","16.051","1,868,164.7","0","","none","none","false","kept (no group)"
"190","836","993","208.9542","16.060","1,853,783.2","0","","none","none","false","kept (no group)"
"191","2407","2869","599.3204","1.505","1,850,246.4","0","","none","none","false","kept (no group)"
"192","829","986","207.9559","8.981","1,845,438.8","0","","none","none","false","kept (no group)"
"193","888","1048","218.0670","8.409","1,831,168.0","0","","none","none","false","kept (no group)"
"194","323","382","140.9783","17.290","1,829,481.7","0","","none","none","false","kept (no group)"
"195","126","139","111.0088","11.306","1,827,409.0","0","","none","none","false","kept (no group)"
"196","2098","2484","445.9813","8.294","1,813,923.7","0","","none","none","false","kept (no group)"
"197","297","354","136.8633","21.830","1,809,141.2","0","","none","none","false","kept (no group)"
"198","2393","2852","584.3571","2.698","1,795,818.7","0","","none","none","false","kept (no group)"
"199","468","559","161.0455","8.499","1,793,280.1","0","","none","none","false","kept (no group)"
"200","585","692","176.0388","2.766","1,792,818.1","0","","none","none","false","kept (no group)"
"201","2176","2577","473.2828","1.344","1,784,158.9","0","","none","none","false","kept (no group)"
"202","2570","3077","791.7388","16.030","1,777,841.5","0","","none","none","false","kept (no group)"
"203","760","905","198.9180","11.496","1,766,749.8","0","","none","none","false","kept (no group)"
"204","2199","2603","480.8529","16.051","1,760,347.4","0","","none","none","false","kept (no group)"
"205","544","645","171.0202","21.186","1,757,111.1","0","","none","none","false","kept (no group)"
"206","209","239","126.0032","8.127","1,743,216.4","0","","none","none","false","kept (no group)"
"207","2220","2634","488.8774","9.697","1,741,127.7","0","","none","none","false","kept (no group)"
"208","28","30","82.9541","3.458","1,741,123.0","0","","none","none","false","kept (no group)"
"209","87","97","99.9259","1.028","1,728,295.3","0","","none","none","false","kept (no group)"
"210","98","108","101.0608","2.766","1,708,960.2","0","","none","none","false","kept (no group)"
"211","417","499","152.9960","5.815","1,705,364.9","0","","none","none","false","kept (no group)"
"212","1849","2196","382.8181","16.361","1,705,040.0","0","","none","none","false","kept (no group)"
"213","1957","2325","408.8550","16.196","1,697,666.5","0","","none","none","false","kept (no group)"
"214","2200","2604","480.9824","9.913","1,694,731.3","0","","none","none","false","kept (no group)"
"215","655","783","185.0221","5.351","1,685,769.0","0","","none","none","false","kept (no group)"
"216","38","41","87.0088","3.156","1,685,143.4","0","","none","none","false","kept (no group)"
"217","2240","2658","495.0428","9.142","1,655,399.0","0","","none","none","false","kept (no group)"
"218","2645","3171","871.5902","2.238","1,649,756.0","0","","none","none","false","kept (no group)"
"219","1287","1517","283.0686","6.724","1,644,072.6","0","","none","none","false","kept (no group)"
"220","2567","3072","788.5458","1.337","1,640,464.6","0","","none","none","false","kept (no group)"
"221","351","415","145.0984","13.584","1,629,997.5","0","","none","none","false","kept (no group)"
"222","1622","1921","333.0917","1.587","1,618,933.7","0","","none","none","false","kept (no group)"
"223","1383","1630","297.1531","3.063","1,615,184.1","0","","none","none","false","kept (no group)"
"224","1034","1221","241.2176","1.425","1,613,466.6","0","","none","none","false","kept (no group)"
"225","192","218","122.9853","8.824","1,608,899.1","0","","none","none","false","kept (no group)"
"226","1628","1929","334.8798","9.804","1,606,733.0","0","","none","none","false","kept (no group)"
"227","1477","1748","310.1146","7.935","1,605,707.3","0","","none","none","false","kept (no group)"
"228","1160","1370","261.0729","8.649","1,597,419.5","0","","none","none","false","kept (no group)"
"229","66","72","96.9222","6.840","1,562,004.2","0","","none","none","false","kept (no group)"
"230","322","381","140.9783","0.980","1,556,276.8","0","","none","none","false","kept (no group)"
"231","2580","3090","806.5910","1.526","1,551,994.9","0","","none","none","false","kept (no group)"
"232","235","274","130.0510","3.434","1,545,794.2","0","","none","none","false","kept (no group)"
"233","1755","2079","360.7975","16.482","1,544,571.9","0","","none","none","false","kept (no group)"
"234","657","785","185.0747","1.370","1,540,177.3","0","","none","none","false","kept (no group)"
"235","726","862","194.9466","12.762","1,534,128.7","0","","none","none","false","kept (no group)"
"236","2557","3059","773.5344","1.304","1,522,075.4","0","","none","none","false","kept (no group)"
"237","742","882","196.8855","10.900","1,509,846.7","0","","none","none","false","kept (no group)"
"238","290","342","135.0314","4.977","1,508,586.3","0","","none","none","false","kept (no group)"
"239","2551","3052","767.5439","2.182","1,493,055.0","0","","none","none","false","kept (no group)"
"240","656","784","185.0748","0.219","1,488,486.7","0","","none","none","false","kept (no group)"
"241","1449","1712","307.1124","1.630","1,486,374.7","0","","none","none","false","kept (no group)"
"242","2602","3119","828.5762","2.137","1,473,170.1","0","","none","none","false","kept (no group)"
"243","9","9","74.0245","8.757","1,471,799.2","0","","none","none","false","kept (no group)"
"244","83","91","98.9559","9.746","1,471,320.9","0","","none","none","false","kept (no group)"
"245","1064","1257","244.9061","17.143","1,466,218.1","0","","none","none","false","kept (no group)"
"246","10","10","74.0245","5.047","1,465,701.5","0","","none","none","false","kept (no group)"
"247","1735","2057","355.8728","16.197","1,463,913.8","0","","none","none","false","kept (no group)"
"248","543","644","171.0202","22.426","1,460,234.8","0","","none","none","false","kept (no group)"
"249","2045","2425","430.7399","16.532","1,454,444.6","0","","none","none","false","kept (no group)"
"250","2224","2640","489.2780","1.322","1,434,717.6","0","","none","none","false","kept (no group)"
"251","601","711","178.0669","1.465","1,418,202.5","0","","none","none","false","kept (no group)"
"252","823","978","206.9583","8.936","1,406,871.3","0","","none","none","false","kept (no group)"
"253","2313","2752","529.9558","10.220","1,406,056.6","0","","none","none","false","kept (no group)"
"254","2526","3026","746.5119","1.394","1,401,985.6","0","","none","none","false","kept (no group)"
"255","1300","1532","284.8984","16.246","1,397,014.0","0","","none","none","false","kept (no group)"
"256","545","646","171.0202","18.022","1,387,270.9","0","","none","none","false","kept (no group)"
"257","2198","2602","480.7378","16.458","1,383,129.2","0","","none","none","false","kept (no group)"
"258","1166","1377","262.8779","16.362","1,356,121.2","0","","none","none","false","kept (no group)"
"259","1826","2168","375.8690","16.196","1,350,160.6","0","","none","none","false","kept (no group)"
"260","1636","1938","335.3979","16.051","1,348,472.8","0","","none","none","false","kept (no group)"
"261","483","578","163.0614","1.716","1,342,853.9","0","","none","none","false","kept (no group)"
"262","88","98","99.9259","6.887","1,335,990.4","0","","none","none","false","kept (no group)"
"263","2196","2600","480.3100","2.721","1,326,165.2","0","","none","none","false","kept (no group)"
"264","1427","1684","303.2330","1.410","1,321,280.8","0","","none","none","false","kept (no group)"
"265","926","1094","224.9158","16.090","1,313,503.1","0","","none","none","false","kept (no group)"
"266","666","795","187.0379","6.514","1,305,204.1","0","","none","none","false","kept (no group)"
"267","700","835","192.0827","1.316","1,298,393.6","0","","none","none","false","kept (no group)"
"268","773","919","199.1704","1.465","1,290,594.3","0","","none","none","false","kept (no group)"
"269","1317","1551","287.0524","6.794","1,286,537.9","0","","none","none","false","kept (no group)"
"270","1703","2015","346.0561","6.840","1,281,334.1","0","","none","none","false","kept (no group)"
"271","667","796","187.0725","5.000","1,276,483.3","0","","none","none","false","kept (no group)"
"272","1390","1637","298.1145","7.892","1,257,045.8","0","","none","none","false","kept (no group)"
"273","246","287","131.0827","12.833","1,249,639.9","0","","none","none","false","kept (no group)"
"274","385","462","149.0096","1.546","1,240,576.0","0","","none","none","false","kept (no group)"
"275","384","461","149.0009","2.249","1,230,583.4","0","","none","none","false","kept (no group)"
"276","2631","3154","856.6073","2.518","1,229,321.5","0","","none","none","false","kept (no group)"
"277","2586","3099","812.5445","1.324","1,218,633.9","0","","none","none","false","kept (no group)"
"278","1450","1713","307.1125","3.621","1,205,766.1","0","","none","none","false","kept (no group)"
"279","2301","2735","522.8063","16.218","1,178,809.4","0","","none","none","false","kept (no group)"
"280","2483","2973","683.4390","16.010","1,178,732.1","0","","none","none","false","kept (no group)"
"281","1515","1794","314.9186","16.063","1,161,486.6","0","","none","none","false","kept (no group)"
"282","955","1127","229.0118","9.560","1,153,391.5","0","","none","none","false","kept (no group)"
"283","1565","1854","322.9829","8.958","1,151,659.7","0","","none","none","false","kept (no group)"
"284","154","170","115.9207","9.004","1,151,201.4","0","","none","none","false","kept (no group)"
"285","777","926","200.8063","6.794","1,150,471.9","0","","none","none","false","kept (no group)"
"286","2017","2391","422.9542","9.190","1,149,678.2","0","","none","none","false","kept (no group)"
"287","512","611","167.9973","9.189","1,140,915.8","0","","none","none","false","kept (no group)"
"288","1009","1192","238.1087","2.630","1,136,737.4","0","","none","none","false","kept (no group)"
"289","2531","3031","749.5303","1.376","1,134,699.7","0","","none","none","false","kept (no group)"
"290","609","720","178.9033","0.588","1,126,095.9","0","","none","none","false","kept (no group)"
"291","2628","3151","854.5917","2.226","1,122,457.0","0","","none","none","false","kept (no group)"
"292","2619","3139","844.7210","16.030","1,108,752.6","0","","none","none","false","kept (no group)"
"293","128","141","111.0201","6.794","1,107,763.1","0","","none","none","false","kept (no group)"
"294","1076","1270","246.9040","16.269","1,104,187.3","0","","none","none","false","kept (no group)"
"295","1457","1720","308.0577","9.697","1,094,347.3","0","","none","none","false","kept (no group)"
"296","196","222","123.9021","8.713","1,089,645.3","0","","none","none","false","kept (no group)"
"297","1404","1656","300.1302","7.890","1,087,951.5","0","","none","none","false","kept (no group)"
"298","1906","2260","392.1599","7.353","1,086,090.9","0","","none","none","false","kept (no group)"
"299","194","220","123.9021","7.237","1,085,275.7","0","","none","none","false","kept (no group)"
"300","719","855","194.9006","11.186","1,084,835.8","0","","none","none","false","kept (no group)"
"301","610","721","178.9033","2.925","1,080,574.0","0","","none","none","false","kept (no group)"
"302","2618","3138","844.5706","2.137","1,073,381.6","0","","none","none","false","kept (no group)"
"303","125","138","111.0088","12.351","1,058,491.3","0","","none","none","false","kept (no group)"
"304","1188","1402","265.1482","0.243","1,055,115.3","0","","none","none","false","kept (no group)"
"305","314","373","139.9756","16.483","1,051,922.9","0","","none","none","false","kept (no group)"
"306","2559","3061","774.5449","2.182","1,048,320.0","0","","none","none","false","kept (no group)"
"307","903","1065","219.1755","1.526","1,041,427.9","0","","none","none","false","kept (no group)"
"308","1198","1413","267.0738","4.883","1,040,063.4","0","","none","none","false","kept (no group)"
"309","155","171","115.9208","5.235","1,031,394.5","0","","none","none","false","kept (no group)"
"310","1491","1764","312.0115","0.957","1,030,012.9","0","","none","none","false","kept (no group)"
"311","64","70","95.9618","8.825","1,008,330.6","0","","none","none","false","kept (no group)"
"312","375","444","147.0453","4.179","1,006,796.0","0","","none","none","false","kept (no group)"
"313","703","838","192.5842","2.698","1,004,979.0","0","","none","none","false","kept (no group)"
"314","389","468","149.0608","1.587","992,944.7","0","","none","none","false","kept (no group)"
"315","2025","2401","425.0810","10.082","989,963.9","0","","none","none","false","kept (no group)"
"316","1841","2185","380.0156","10.499","987,340.5","0","","none","none","false","kept (no group)"
"317","101","111","103.0401","4.019","986,919.1","0","","none","none","false","kept (no group)"
"318","718","854","194.9004","10.007","986,837.9","0","","none","none","false","kept (no group)"
"319","2107","2495","448.7898","16.337","972,023.5","0","","none","none","false","kept (no group)"
"320","298","355","136.8633","2.383","970,286.5","0","","none","none","false","kept (no group)"
"321","1236","1458","274.8726","11.258","967,460.8","0","","none","none","false","kept (no group)"
"322","1302","1534","285.0496","9.984","961,894.6","0","","none","none","false","kept (no group)"
"323","238","277","130.0874","7.297","961,675.3","0","","none","none","false","kept (no group)"
"324","887","1047","218.0518","7.306","957,995.1","0","","none","none","false","kept (no group)"
"325","1266","1489","279.2333","1.405","957,153.2","0","","none","none","false","kept (no group)"
"326","599","709","178.0599","14.113","955,798.7","0","","none","none","false","kept (no group)"
"327","1042","1229","242.1765","1.629","944,683.4","0","","none","none","false","kept (no group)"
"328","2157","2556","464.7639","16.385","941,555.7","0","","none","none","false","kept (no group)"
"329","2103","2491","447.1345","1.414","924,341.2","0","","none","none","false","kept (no group)"
"330","1022","1206","239.1403","2.630","917,284.1","0","","none","none","false","kept (no group)"
"331","1428","1686","303.9094","16.051","910,335.1","0","","none","none","false","kept (no group)"
"332","281","332","134.8947","2.630","907,328.3","0","","none","none","false","kept (no group)"
"333","456","546","158.9502","16.385","905,472.6","0","","none","none","false","kept (no group)"
"334","2536","3037","754.0817","16.010","900,960.2","0","","none","none","false","kept (no group)"
"335","817","970","206.0469","0.980","900,513.4","0","","none","none","false","kept (no group)"
"336","371","438","146.9661","0.077","897,990.0","0","","none","none","false","kept (no group)"
"337","2600","3116","826.5604","1.459","892,107.5","0","","none","none","false","kept (no group)"
"338","2513","3010","732.0914","16.021","890,336.7","0","","none","none","false","kept (no group)"
"339","2177","2578","473.2830","2.383","886,847.1","0","","none","none","false","kept (no group)"
"340","1714","2033","349.0188","8.649","883,376.4","0","","none","none","false","kept (no group)"
"341","1695","2007","344.8233","16.408","883,115.0","0","","none","none","false","kept (no group)"
"342","1430","1688","304.0442","9.065","881,752.4","0","","none","none","false","kept (no group)"
"343","2475","2964","667.0648","10.522","881,746.9","0","","none","none","false","kept (no group)"
"344","1221","1440","271.0914","7.890","878,074.2","0","","none","none","false","kept (no group)"
"345","561","663","173.0092","10.875","874,669.4","0","","none","none","false","kept (no group)"
"346","1489","1762","312.0115","21.891","873,756.8","0","","none","none","false","kept (no group)"
"347","653","781","184.9857","10.360","872,063.7","0","","none","none","false","kept (no group)"
"348","1497","1770","312.1303","7.912","870,968.6","0","","none","none","false","kept (no group)"
"349","2467","2949","654.7875","16.030","868,502.7","0","","none","none","false","kept (no group)"
"350","1839","2182","379.1010","4.042","867,858.9","0","","none","none","false","kept (no group)"
"351","1115","1318","254.6981","2.879","865,972.7","0","","none","none","false","kept (no group)"
"352","156","172","115.9208","6.377","861,568.0","0","","none","none","false","kept (no group)"
"353","1161","1371","261.0730","10.711","857,071.5","0","","none","none","false","kept (no group)"
"354","818","971","206.0469","6.169","856,201.6","0","","none","none","false","kept (no group)"
"355","2323","2765","536.5053","1.414","854,381.3","0","","none","none","false","kept (no group)"
"356","552","653","172.0099","9.050","849,426.1","0","","none","none","false","kept (no group)"
"357","2056","2437","434.8644","9.865","848,835.3","0","","none","none","false","kept (no group)"
"358","1084","1282","248.0804","1.425","845,266.8","0","","none","none","false","kept (no group)"
"359","425","510","154.0875","2.721","843,126.2","0","","none","none","false","kept (no group)"
"360","2406","2868","599.3204","2.743","838,861.1","0","","none","none","false","kept (no group)"
"361","2361","2812","561.9084","10.220","833,912.0","0","","none","none","false","kept (no group)"
"362","84","93","98.9669","6.863","831,196.6","0","","none","none","false","kept (no group)"
"363","586","693","176.0387","1.826","820,967.2","0","","none","none","false","kept (no group)"
"364","195","221","123.9021","6.446","816,541.1","0","","none","none","false","kept (no group)"
"365","1972","2341","412.8697","9.769","802,140.2","0","","none","none","false","kept (no group)"
"366","812","964","205.0354","10.663","799,408.4","0","","none","none","false","kept (no group)"
"367","47","50","88.9881","10.758","792,079.8","0","","none","none","false","kept (no group)"
"368","46","49","88.0405","3.411","789,380.4","0","","none","none","false","kept (no group)"
"369","1546","1828","319.0437","10.053","788,675.8","0","","none","none","false","kept (no group)"
"370","1866","2215","385.1727","2.698","786,935.3","0","","none","none","false","kept (no group)"
"371","861","1018","213.0130","4.579","786,164.8","0","","none","none","false","kept (no group)"
"372","2122","2512","452.2784","1.608","783,876.1","0","","none","none","false","kept (no group)"
"373","2466","2946","653.3012","1.344","781,543.3","0","","none","none","false","kept (no group)"
"374","1135","1340","257.0894","4.672","778,521.9","0","","none","none","false","kept (no group)"
"375","2579","3089","806.5551","2.204","773,514.1","0","","none","none","false","kept (no group)"
"376","2491","2985","696.7703","16.021","773,475.8","0","","none","none","false","kept (no group)"
"377","1944","2308","404.1314","3.832","772,660.4","0","","none","none","false","kept (no group)"
"378","1154","1364","260.8926","11.922","770,256.8","0","","none","none","false","kept (no group)"
"379","1030","1215","241.0121","10.078","761,495.7","0","","none","none","false","kept (no group)"
"380","2095","2481","445.0171","9.515","756,453.0","0","","none","none","false","kept (no group)"
"381","2276","2707","510.8604","9.793","754,687.6","0","","none","none","false","kept (no group)"
"382","2412","2878","603.9657","10.196","752,003.0","0","","none","none","false","kept (no group)"
"383","1490","1763","312.0115","20.828","750,095.0","0","","none","none","false","kept (no group)"
"384","524","623","169.8342","6.630","746,562.7","0","","none","none","false","kept (no group)"
"385","2444","2920","628.7703","16.217","746,205.7","0","","none","none","false","kept (no group)"
"386","604","714","178.5687","2.765","739,696.6","0","","none","none","false","kept (no group)"
"387","516","615","168.8322","6.840","736,207.2","0","","none","none","false","kept (no group)"
"388","1464","1731","308.9784","10.267","727,380.8","0","","none","none","false","kept (no group)"
"389","1128","1332","256.0596","6.816","726,370.7","0","","none","none","false","kept (no group)"
"390","2650","3176","877.7063","16.010","725,090.7","0","","none","none","false","kept (no group)"
"391","2575","3084","802.7352","16.025","724,714.4","0","","none","none","false","kept (no group)"
"392","2016","2390","422.0880","11.377","723,292.2","0","","none","none","false","kept (no group)"
"393","706","841","192.9197","13.681","723,073.4","0","","none","none","false","kept (no group)"
"394","705","840","192.9198","15.370","722,776.7","0","","none","none","false","kept (no group)"
"395","120","133","110.0248","12.351","721,550.9","0","","none","none","false","kept (no group)"
"396","2639","3164","866.5551","1.428","717,091.3","0","","none","none","false","kept (no group)"
"397","707","842","192.9197","11.923","710,121.9","0","","none","none","false","kept (no group)"
"398","507","606","167.0438","8.409","708,771.2","0","","none","none","false","kept (no group)"
"399","1145","1355","259.0225","9.745","707,123.0","0","","none","none","false","kept (no group)"
"400","1514","1793","314.9058","12.761","702,270.2","0","","none","none","false","kept (no group)"
"401","1335","1573","290.0885","7.540","698,454.4","0","","none","none","false","kept (no group)"
"402","457","548","158.9888","16.050","696,323.1","0","","none","none","false","kept (no group)"
"403","1329","1566","289.1018","1.587","691,231.1","0","","none","none","false","kept (no group)"
"404","160","177","116.0354","3.785","690,769.1","0","","none","none","false","kept (no group)"
"405","1417","1672","302.0993","8.607","690,327.6","0","","none","none","false","kept (no group)"
"406","2306","2741","524.2999","1.485","686,311.8","0","","none","none","false","kept (no group)"
"407","1863","2212","385.0932","2.787","684,652.4","0","","none","none","false","kept (no group)"
"408","109","122","105.9360","3.017","681,733.6","0","","none","none","false","kept (no group)"
"409","2661","3190","896.6017","2.293","679,701.6","0","","none","none","false","kept (no group)"
"410","2501","2997","719.2621","16.030","679,454.2","0","","none","none","false","kept (no group)"
"411","2419","2889","610.7997","9.745","677,377.0","0","","none","none","false","kept (no group)"
"412","40","43","87.0452","2.810","675,713.3","0","","none","none","false","kept (no group)"
"413","1322","1559","288.8958","16.288","675,619.3","0","","none","none","false","kept (no group)"
"414","1089","1288","249.0552","8.340","674,770.2","0","","none","none","false","kept (no group)"
"415","1504","1780","313.0787","1.386","674,340.1","0","","none","none","false","kept (no group)"
"416","873","1033","216.9098","10.829","674,294.4","0","","none","none","false","kept (no group)"
"417","619","735","179.8844","9.913","667,559.5","0","","none","none","false","kept (no group)"
"418","1186","1400","265.1481","7.367","666,341.9","0","","none","none","false","kept (no group)"
"419","1374","1621","296.8203","11.258","665,340.1","0","","none","none","false","kept (no group)"
"420","2560","3062","775.5489","2.137","664,752.8","0","","none","none","false","kept (no group)"
"421","2362","2813","562.7985","16.197","663,310.1","0","","none","none","false","kept (no group)"
"422","1292","1522","283.1110","1.385","662,130.9","0","","none","none","false","kept (no group)"
"423","1096","1297","250.1453","1.365","659,892.4","0","","none","none","false","kept (no group)"
"424","1338","1576","291.8953","16.030","658,200.9","0","","none","none","false","kept (no group)"
"425","406","487","152.0118","8.824","657,560.3","0","","none","none","false","kept (no group)"
"426","327","390","142.0509","8.868","644,990.1","0","","none","none","false","kept (no group)"
"427","1155","1365","260.8926","13.175","643,311.8","0","","none","none","false","kept (no group)"
"428","1830","2173","376.8653","16.009","636,841.7","0","","none","none","false","kept (no group)"
"429","1593","1887","327.2329","1.385","632,445.8","0","","none","none","false","kept (no group)"
"430","1275","1501","281.0311","9.444","627,478.5","0","","none","none","false","kept (no group)"
"431","107","120","105.9360","6.003","626,898.5","0","","none","none","false","kept (no group)"
"432","2131","2521","454.1505","3.879","625,387.2","0","","none","none","false","kept (no group)"
"433","971","1150","231.9555","9.004","622,533.8","0","","none","none","false","kept (no group)"
"434","1635","1937","335.1433","6.771","621,850.7","0","","none","none","false","kept (no group)"
"435","1091","1291","249.1498","1.485","620,189.6","0","","none","none","false","kept (no group)"
"436","431","516","155.0100","4.533","617,886.9","0","","none","none","false","kept (no group)"
"437","1107","1308","252.0549","7.236","617,203.5","0","","none","none","false","kept (no group)"
"438","1028","1213","240.8711","1.004","613,239.0","0","","none","none","false","kept (no group)"
"439","513","612","168.0279","5.070","607,083.4","0","","none","none","false","kept (no group)"
"440","34","36","84.9512","3.458","605,136.9","0","","none","none","false","kept (no group)"
"441","334","398","143.9601","8.981","604,456.0","0","","none","none","false","kept (no group)"
"442","1967","2336","411.1273","4.836","603,070.1","0","","none","none","false","kept (no group)"
"443","1307","1540","286.0560","4.177","603,042.9","0","","none","none","false","kept (no group)"
"444","1169","1381","263.0093","8.543","602,281.3","0","","none","none","false","kept (no group)"
"445","1607","1904","329.1120","8.735","600,061.1","0","","none","none","false","kept (no group)"
"446","646","774","184.0380","8.958","598,829.4","0","","none","none","false","kept (no group)"
"447","2663","3192","897.7027","16.025","596,877.4","0","","none","none","false","kept (no group)"
"448","756","901","198.8934","11.197","595,483.4","0","","none","none","false","kept (no group)"
"449","229","260","129.0194","10.876","593,125.3","0","","none","none","false","kept (no group)"
"450","1726","2048","353.0492","2.765","591,452.8","0","","none","none","false","kept (no group)"
"451","752","894","197.8080","6.630","590,554.4","0","","none","none","false","kept (no group)"
"452","1147","1357","259.0913","7.869","587,869.5","0","","none","none","false","kept (no group)"
"453","230","265","129.0558","1.715","586,526.3","0","","none","none","false","kept (no group)"
"454","1928","2285","400.7899","16.433","585,610.7","0","","none","none","false","kept (no group)"
"455","1121","1324","254.9136","11.282","582,218.8","0","","none","none","false","kept (no group)"
"456","2038","2416","429.0583","9.164","578,160.8","0","","none","none","false","kept (no group)"
"457","2011","2385","421.0057","9.651","575,261.7","0","","none","none","false","kept (no group)"
"458","2494","2990","699.4978","2.428","573,356.6","0","","none","none","false","kept (no group)"
"459","93","103","100.9336","8.649","571,624.9","0","","none","none","false","kept (no group)"
"460","2249","2669","499.3798","1.324","571,306.8","0","","none","none","false","kept (no group)"
"461","595","703","176.9422","15.395","570,020.6","0","","none","none","false","kept (no group)"
"462","2337","2781","543.9517","11.874","567,269.8","0","","none","none","false","kept (no group)"
"463","171","191","117.0558","2.766","562,749.4","0","","none","none","false","kept (no group)"
"464","486","581","163.0614","4.766","561,913.9","0","","none","none","false","kept (no group)"
"465","2006","2379","420.0216","9.628","561,814.2","0","","none","none","false","kept (no group)"
"466","412","494","152.9273","11.851","559,587.7","0","","none","none","false","kept (no group)"
"467","1874","2223","386.1321","4.626","558,781.3","0","","none","none","false","kept (no group)"
"468","1156","1366","260.8926","14.570","558,105.2","0","","none","none","false","kept (no group)"
"469","415","497","152.9273","13.224","557,315.5","0","","none","none","false","kept (no group)"
"470","2274","2703","509.2889","1.405","551,525.5","0","","none","none","false","kept (no group)"
"471","2589","3103","819.5184","1.298","550,562.5","0","","none","none","false","kept (no group)"
"472","1492","1765","312.0116","19.598","547,883.6","0","","none","none","false","kept (no group)"
"473","1138","1345","258.0385","9.235","547,021.8","0","","none","none","false","kept (no group)"
"474","203","233","125.0244","9.628","546,222.6","0","","none","none","false","kept (no group)"
"475","1601","1897","328.8494","16.336","545,781.1","0","","none","none","false","kept (no group)"
"476","1239","1461","275.0888","10.315","545,664.6","0","","none","none","false","kept (no group)"
"477","728","864","194.9466","14.136","544,460.3","0","","none","none","false","kept (no group)"
"478","2225","2641","489.9937","9.722","543,000.3","0","","none","none","false","kept (no group)"
"479","1494","1767","312.0115","6.073","539,403.1","0","","none","none","false","kept (no group)"
"480","1992","2364","416.8425","17.143","538,728.7","0","","none","none","false","kept (no group)"
"481","22","24","79.9571","8.135","538,373.6","0","","none","none","false","kept (no group)"
"482","310","369","138.8901","6.607","535,033.8","0","","none","none","false","kept (no group)"
"483","2630","3153","856.6061","1.507","534,605.8","0","","none","none","false","kept (no group)"
"484","834","991","208.9347","6.770","532,940.7","0","","none","none","false","kept (no group)"
"485","757","902","198.8933","9.984","531,877.8","0","","none","none","false","kept (no group)"
"486","372","439","146.9661","4.088","530,361.3","0","","none","none","false","kept (no group)"
"487","2615","3133","838.5589","1.324","529,591.1","0","","none","none","false","kept (no group)"
"488","2561","3063","776.5609","2.271","529,273.9","0","","none","none","false","kept (no group)"
"489","23","25","79.9568","2.698","527,992.3","0","","none","none","false","kept (no group)"
"490","1763","2087","361.9963","8.521","526,202.8","0","","none","none","false","kept (no group)"
"491","2304","2739","523.9990","9.584","525,544.9","0","","none","none","false","kept (no group)"
"492","2593","3107","821.5331","1.284","521,738.9","0","","none","none","false","kept (no group)"
"493","236","275","130.0620","8.002","521,326.3","0","","none","none","false","kept (no group)"
"494","106","119","105.9360","1.004","519,721.8","0","","none","none","false","kept (no group)"
"495","1498","1774","312.8753","16.263","518,052.6","0","","none","none","false","kept (no group)"
"496","1197","1412","267.0724","8.757","515,322.3","0","","none","none","false","kept (no group)"
"497","827","983","207.1392","1.462","514,306.2","0","","none","none","false","kept (no group)"
"498","1723","2044","351.1774","7.376","514,127.2","0","","none","none","false","kept (no group)"
"499","2397","2857","588.0753","10.639","513,743.6","0","","none","none","false","kept (no group)"
"500","2520","3018","742.0685","10.315","511,264.5","0","","none","none","false","kept (no group)"
"501","906","1068","220.0089","4.088","509,918.7","0","","none","none","false","kept (no group)"
"502","1643","1946","336.8779","10.805","508,082.2","0","","none","none","false","kept (no group)"
"503","1157","1367","260.8926","15.469","508,006.4","0","","none","none","false","kept (no group)"
"504","2569","3075","790.5223","1.465","507,410.3","0","","none","none","false","kept (no group)"
"505","2173","2574","471.1051","8.499","507,256.3","0","","none","none","false","kept (no group)"
"506","1429","1687","304.0161","6.747","505,500.1","0","","none","none","false","kept (no group)"
"507","713","849","193.0804","2.720","504,335.6","0","","none","none","false","kept (no group)"
