id_number,mz,rtime,Orbi_P_E2_EXBLANKA.mzML,Orbi_P_E2_EXBLANKB.mzML,Orbi_P_E2_EXBLANKC.mzML,Orbi_P_E2_WS03A.mzML,Orbi_P_E2_WS03B.mzML,Orbi_P_E2_WS03C.mzML,Orbi_P_E2_Wasteblank4.mzML,Orbi_P_E2_Wasteblank5.mzML,Orbi_P_E2_Wasteblank6.mzML
5145,395.0745672,2.3419626,0,0,0,2078.8804,2196.9119,1990.7483,0,0,0
5147,795.1771292,2.3419626,0,0,0,1269.5939,1597.3811,1420.5798,0,0,0
5159,562.2723942,2.343975,0,0,0,7341.6206,7651.733,7373.884,0,0,0
5156,379.100497,2.3440015,0,0,0,8019.4204,5265.526,7564.1465,0,0,0
5162,757.2206852,2.343975,0,0,0,68956.49,71309.99,69849.59,0,0,0
5163,779.2024368,2.343975,0,0,0,15061.583,15349.733,14340.612,0,0,0
5167,357.1179312,2.346014,0,0,0,1519.9327,1563.3835,1264.3936,0,0,0
5169,841.1723176,2.3466237,0,0,0,919.31415,916.819,1002.2822,0,0,0
5172,801.1867792,2.3483202,0,0,24.64469,889.61176,941.1627,814.3722,0,0,0
5171,611.1628282,2.3486624,0,0,0,2880.5996,2808.9712,2683.166,0,0,0
5168,195.0882743,2.3505604,79269.984,63650.234,57028.523,46241.8,45351.21,45593.703,38976.785,38638.72,37243.613
5176,302.1374142,2.3506992,983.6506,0,0,0,0,0,0,0,0
5178,633.1451222,2.3513021,0,0,0,1033.7775,1028.3352,936.07385,0,0,0
5218,193.0498726,2.3537958,0,0,0,818.456,830.616,297.60892,0,0,0
5182,232.1913683,2.3617234,44.71583,31.72311,29.332218,8473.616,8417.011,7232.9814,30.614212,40.801743,22.02838
5194,275.1473079,2.3641922,27304.936,29356.85,27836.045,32827.668,32870.53,33894.633,29399.254,27756.318,27842.29
5170,863.1576837,2.3645055,0,0,27.286219,349.52216,156.07336,271.52362,0,0,0
5213,567.2276563,2.365384,0,0,0,1229.9727,945.9401,852.2748,0,0,0
5248,141.0914422,2.3741174,71239.93,3938.4182,5638.6875,2513.6514,1441.6768,2862.3176,1294.6089,3189.5515,723.12244
5262,244.155633,2.374925,26638.516,2887.5981,5739.49,3253.7466,3413.845,3374.3093,2413.3672,1985.6339,2694.976
5207,422.2392445,2.3763194,0,0,0,2796.681,2004.141,1791.0039,0,0,0
5208,427.1956155,2.3766785,0,0,0,1363.2616,1724.7245,1497.5327,0,0,0
5219,233.0425627,2.3787825,0,0,0,1002.35095,762.5611,131.94408,0,0,0
5224,420.1872265,2.3868284,0,0,0,10450.728,10655.568,10631.377,0,0,0
5215,198.1122549,2.3879688,57333.54,1727.4487,2091.8208,105.796814,76.5262,74.93373,30.670244,34.388462,52.64504
5228,374.1453253,2.3889198,0,0,0,14617.389,14391.459,13166.22,0,0,0
5270,284.1486653,2.3922918,5602.358,101.82289,268.169,30.782291,0,39.320366,0,22.916023,28.990402
5238,196.0718138,2.3949528,55779.21,1947.3488,1818.4155,36.398727,147.76215,29.669392,0,0,0
5236,436.1823263,2.3952248,0,0,0,11173.311,11076.89,10306.313,0,0,0
5237,457.1113715,2.3952248,0,0,0,1548.1617,1518.1558,1415.1995,0,0,0
5244,441.1385163,2.3973272,0,0,0,4954.6606,4665.6606,4149.8584,0,0,0
5286,177.091497,2.3989491,2061.1235,250.06468,58.62711,223.16493,135.68512,102.73479,57.43921,216.6854,42.291557
5252,809.212618,2.3994026,0,0,0,332.07172,467.7315,477.15762,0,0,0
5265,212.1285029,2.4002657,3826.2126,85.1123,117.248184,75.55272,53.174667,46.583714,68.31032,36.162,44.229347
5235,158.1180718,2.40245,397631.88,16116.581,17996.924,492.85123,628.15674,589.1224,438.47122,272.65585,513.815
5273,154.0505376,2.403589,104.64865,39.86287,57.205643,1435.3882,1208.4646,1130.1997,48.04612,41.673805,38.51377
5263,562.2725288,2.4057145,0,0,0,13591.1455,13832.079,12610.578,0,0,0
5269,268.0950898,2.405797,963.1802,0,0,0,0,0,0,0,0
5271,300.1217371,2.405797,748.4236,0,0,0,0,0,0,0,0
5268,252.122199,2.406994,3178.9526,74.305855,26.711647,48.354008,161.16302,108.29183,0,0,0
5274,504.219509,2.4078095,0,0,0,2505.2205,2630.6602,2279.5505,0,0,0
5279,487.1931666,2.4099255,0,0,0,3106.5427,3259.1433,2848.1487,0,0,0
5280,509.1755146,2.4099255,0,0,0,981.0797,930.3377,797.3112,0,0,0
5364,218.1393618,2.410891,102576.18,25207.127,25206.885,1592.3129,2673.778,2241.4895,1551.6858,4677.695,5163.027
5277,238.1065461,2.411007,6246.709,175.02246,333.60617,42.763836,49.496,36.136246,0,20.613176,33.02829
5289,260.0879046,2.4119303,745.3816,0,0,0,0,0,0,0,0
5276,176.0322101,2.4120138,0,0,0,339.1464,113.47635,250.81566,0,0,0
5290,262.1657657,2.4120224,1230.7017,370.62875,222.51285,125.566696,384.9997,79.61783,139.69543,248.94855,115.69302
5293,302.1242791,2.4141743,0,0,0,2157.5408,2282.5205,2085.696,0,0,0
5295,324.1059742,2.4141743,0,0,0,3185.4346,3321.9885,2765.0632,0,0,0
5296,340.0800303,2.4141743,0,0,0,973.18427,851.5724,827.1668,0,0,0
5254,787.2308241,2.4181805,0,0,0,3135.8499,3208.522,2986.1152,26.174679,0,0
5275,180.1016629,2.420698,199672.31,6600.2524,7201.101,3622.9607,3680.7556,3579.4187,76.50487,47.28183,103.05202
5312,430.2296419,2.4243584,0,0,0,4486.885,4555.4067,2918.9104,0,0,0
5328,279.1348946,2.4249651,0,0,0,1408.6859,1267.7246,1220.8407,24.4184,0,0
5316,435.1847344,2.4249985,0,0,0,491.65067,430.4511,461.28925,0,0,0
5294,319.1501499,2.4263086,0,0,0,1772.0316,1859.3032,1641.6577,0,0,26.954472
5317,330.2046449,2.4293118,12366.56,12046.381,11626.703,13158.7705,13405.662,13263.637,11577.212,12132.088,12766.029
5321,360.1293962,2.4340222,0,0,0,2587.327,2635.325,2461.539,0,0,0
5324,365.0850111,2.4340222,0,0,0,424.18823,594.6466,467.11285,0,0,0
5387,243.1227105,2.4355085,1180.2267,179.36427,82.10559,250.14941,252.76996,322.93463,373.56915,148.26807,111.43179
5372,195.0648493,2.4417114,129.38084,93.86163,210.63368,12835.217,15216.373,16531.54,279.99286,127.947174,85.91333
5361,577.1910668,2.4419186,0,0,19.241909,2531.934,2637.7607,2379.885,0,0,0
5370,177.0550739,2.4422472,29.278465,51.110126,25.25739,20551.164,22737.283,22593.924,22.581448,32.55628,41.4691
5327,301.116446,2.4430299,0,0,0,712.37714,641.4955,720.4666,0,0,0
5313,216.1235698,2.4445274,29807.932,2798.6296,2697.3203,5064.6733,5360.9473,4431.8174,1105.5234,791.57623,992.47156
5371,194.0814708,2.4477482,0,24.84637,0,962.3195,984.9743,863.36224,0,0,0
5348,370.1142943,2.449343,0,0,0,3946.0017,4005.1477,3486.7422,0,0,0
5240,345.1329723,2.4523997,0,26.048574,0,1170.0326,1310.3356,1015.48926,0,0,0
5365,240.1224359,2.4538255,33129.32,1979.635,2140.3472,66.6759,47.28939,55.92762,26.721033,26.235111,70.82344
5355,149.1177183,2.4542568,9798.064,10544.758,4025.5508,990.50494,835.8655,1079.6693,2695.537,3101.5122,3277.479
5351,256.0952493,2.4548054,6923.3794,42.79117,58.761147,0,0,0,0,0,0
5403,284.1267789,2.4549205,7608.021,94.55762,69.34366,0,0,0,0,0,0
5417,268.1537191,2.4568315,17760.127,893.96326,1738.7153,27.562946,0,0,0,0,37.536892
5358,262.1043786,2.458574,1199.581,28.461065,28.749866,0,0,0,0,0,0
5333,343.1749679,2.458759,32.339104,0,28.507702,2180.1028,2485.2156,2077.8462,0,0,0
5368,572.2356278,2.459607,0,0,0,12374.113,11622.665,10157.069,0,0,0
5375,379.1005343,2.4601333,0,0,0,42567.508,52531.06,47601.492,0,0,0
5376,395.0746197,2.4601333,0,0,0,12664.264,13147.292,14103.668,0,0,0
5377,420.1871368,2.4601333,0,0,0,11221.479,10778.967,9910.629,0,0,0
5369,441.1159773,2.4601333,0,0,0,962.2502,862.3605,748.9769,0,0,0
5341,309.0744808,2.4608378,0,25.803757,27.21904,1110.8765,1035.878,925.807,20.758307,0,22.907166
5366,329.1576004,2.462116,0,0,0,930.15204,944.5599,575.9718,0,0,0
5381,359.170193,2.4621594,0,0,0,2601.2449,2938.8918,2663.7463,0,0,0
5382,397.1262964,2.4621735,0,0,0,396.83554,543.3496,496.65308,0,0,0
5384,596.2566903,2.4621735,0,0,0,6276.6304,7153.018,4771.0728,0,0,0
5421,186.1494215,2.4625416,447.29858,34.91118,35.854614,101507.664,101520.836,94898.86,26.630478,30.572523,22.488846
5330,357.1322623,2.4625595,27.649185,0,0,945.8312,881.8073,722.8911,21.678917,0,0
5420,168.1388607,2.4626362,165.61972,21.988762,0,13689.11,13491.275,12956.939,18.754913,27.73443,38.899067
5346,293.1003746,2.463641,32.177704,31.0115,25.125908,920.8364,1146.6462,1013.1134,20.65213,29.17578,54.720116
5363,381.1519601,2.4641998,0,0,0,520.5711,534.71094,309.8491,0,0,0
5397,601.2114748,2.4641998,0,0,0,428.5525,277.97144,407.03336,0,0,0
5356,288.1450087,2.4679983,91.12707,37.918175,35.831955,1076.5452,940.42914,1061.8005,39.29467,121.09211,44.562607
5402,282.1319922,2.4682972,2316.868,0,0,0,0,0,0,0,0
5374,374.1456821,2.4717152,0,0,0,2503.6514,3090.0703,3270.3313,0,27.697342,0
5391,376.1972722,2.4723203,0,0,0,320.45795,247.82593,152.20544,0,0,0
5329,341.1582867,2.4749908,33.040936,29.36779,72.93919,3014.7803,2977.1152,2637.1995,33.878075,29.060083,24.47201
5378,553.1957826,2.4758472,0,0,0,2892.9714,441.62674,1930.8107,0,0,0
5354,166.1444095,2.476847,1091.9977,608.8086,27.689907,0,0,20.550266,24.069653,22.092064,23.012321
5415,429.2105847,2.4784312,0,0,0,1772.4497,1855.7756,762.3934,0,0,0
5427,388.2551081,2.4815407,92372.92,86879.77,81843.625,90811.33,85178.82,87948.98,81619.12,80038.445,81062.945
5433,409.1111375,2.4845417,0,0,0,6525.777,7160.121,7615.2373,0,0,0
5434,425.0851578,2.4845417,0,0,0,1238.5292,1237.3376,1614.0586,0,0,0
5400,260.1500447,2.4869561,16089.22,434.42383,680.0721,475.97037,512.4319,186.31746,62.807217,251.54666,89.27554
5439,391.1002349,2.4886374,0,0,0,627.67834,606.4388,388.09732,0,0,0
5453,216.1600522,2.4902,3752.4468,404.17432,584.31335,277.94208,268.68304,353.99973,216.84561,264.66357,344.92667
5446,369.1181169,2.4906714,0,0,0,1449.9965,1317.7433,1278.8145,0,0,0
5457,399.1632735,2.4947722,0,0,0,605.7545,747.50854,619.56067,0,0,0
5458,394.2080793,2.4947805,0,0,0,1689.7269,1783.7532,1562.3779,0,0,0
5459,575.1755707,2.4947722,0,0,0,6978.7485,6741.1064,6495.327,0,0,0
5461,404.1560032,2.4947994,0,0,0,2211.1868,2142.1685,1957.6624,0,0,0
5463,462.1977045,2.4968975,0,0,0,1372.6564,1045.2682,1061.263,0,0,0
5437,272.1270556,2.4970722,3710.3884,43.732124,60.10873,0,0,0,0,0,0
5464,402.2345381,2.4975297,16077.995,13327.888,13689.191,15740.23,13856.617,14836.791,14028.711,13668.441,14033.34
5466,467.153348,2.498923,0,0,0,3119.525,3440.8083,2646.678,0,0,0
5455,256.1543456,2.49972,11846.4795,294.1051,515.3226,96.48429,77.11879,50.758896,62.902744,57.98137,64.16604
5418,424.2548586,2.50192,0,0,0,352.97678,404.58093,171.99716,0,0,0
5535,187.0750683,2.5029066,806.2775,34.256996,0,0,0,0,0,0,0
5474,496.240135,2.5051973,0,0,0,1134.432,1037.5854,966.37317,0,0,0
5471,501.1950699,2.5073159,0,0,0,214.94308,496.7018,258.3865,0,0,0
5488,409.1843442,2.5128207,285.7254,358.54102,300.11737,53171.15,56741.367,50759.016,379.74463,342.48364,258.20273
5509,595.2012303,2.5258799,0,0,0,602.5342,726.2714,691.02423,0,0,0
5511,551.2710881,2.525905,0,0,0,1709.3875,1784.2539,1739.5182,0,0,0
5522,427.1730178,2.5279703,0,0,0,3596.6587,3443.9321,2915.5576,0,0,0
5523,406.2441601,2.5279787,0,0,0,5618.5615,6047.5283,5310.4746,0,0,0
5524,485.1432516,2.5279787,0,0,0,818.6011,648.22955,630.1579,0,0,0
5525,574.2724992,2.5279787,0,0,0,49728.375,50093.67,48724.57,0,0,0
5526,579.2275749,2.5279787,0,0,0,5382.204,5629.6367,4981.805,0,0,0
5514,280.1162899,2.530037,4344.9463,0,30.269447,26.199558,0,0,0,0,0
5528,464.2136362,2.5300438,0,0,0,3592.825,3715.5498,3134.7393,0,0,0
5529,568.2982162,2.5300438,0,0,0,1041.8602,984.48956,826.0402,0,0,0
5536,296.0904264,2.5326831,442.4489,0,0,0,0,0,0,0,0
5589,167.107226,2.533319,9156.497,2326.9473,2594.0952,4100.77,6063.4434,3878.8254,5788.174,3603.8826,1968.953
5512,222.11297,2.5360785,49672.55,6063.8667,9143.357,3384.8525,11330.307,12447.8955,2724.969,11445.59,5224.4766
5513,258.1344477,2.536204,27021.668,465.5531,345.78088,266.89648,156.29306,78.86576,123.448975,174.42381,219.67598
5575,252.1222584,2.53714,542.87933,0,32.326115,32.21629,0,0,0,0,22.691036
5549,517.2268438,2.5405266,0,0,0,574.86145,643.5236,496.9594,0,0,0
5555,234.0741518,2.5425932,0,0,0,836.80664,889.35736,819.9583,0,0,0
5557,512.2713461,2.5425932,0,0,0,3387.0535,3549.3728,3257.4526,0,0,0
5605,189.1302958,2.5440853,39.329575,0,0,17470.814,18230.389,17279.95,35.730354,31.185982,17.85424
5684,411.1995374,2.5466263,0,0,0,10594.218,10418.16,9454.711,0,27.521526,0
5554,212.0914684,2.5478733,30.85252,0,0,617.0589,772.3759,790.7055,26.768608,0,0
5572,395.0745207,2.5509405,0,0,0,955.97046,1041.9521,1105.5024,0,0,0
5573,379.1005019,2.5509584,0,0,0,2986.8079,3405.7642,3152.2007,0,0,0
5579,374.1456437,2.5590408,0,0,0,2061.6296,2273.9858,2342.8828,0,27.697342,26.816536
5600,240.1004157,2.5597277,39928.098,871.3143,1131.8444,0,0,0,0,0,0
5622,225.1491211,2.564473,209.04816,468.62784,322.1458,12231.916,12113.152,11481.986,396.6537,135.47305,274.596
5612,404.2285726,2.5675743,0,0,0,10120.56,8975.699,8852.409,0,0,0
5590,184.1338449,2.5690138,2645.867,88.1497,238.44379,133.10883,287.5757,276.39832,93.81673,73.66231,49.55304
5591,185.117781,2.5690622,19977.621,1641.2295,2238.0784,940.09,2471.7112,3340.1836,1111.418,1435.868,737.6915
5618,442.2292557,2.569627,0,0,0,5198.082,5159.872,4665.0303,0,0,0
5560,194.0814315,2.5703704,0,0,27.707653,2689.7817,3096.1145,2928.1963,25.57697,0,0
5602,202.1443685,2.5716946,66331.56,2832.7407,3616.5369,2007.1016,2871.885,5600.4917,1137.904,1513.1005,2208.5981
5627,369.1912487,2.5737333,0,0,0,2743.0222,2536.0283,2218.5146,0,0,0
5629,425.1578225,2.5737333,0,0,0,21761.63,23617.51,20716.877,0,0,0
5630,447.1851203,2.5737333,0,0,0,790.66364,914.6736,680.2978,0,0,0
5626,207.1383695,2.5740647,135.37415,169.35439,166.05467,52103.637,51986.355,49604.832,161.46048,228.58437,383.26898
5593,224.1284582,2.5782418,137421.73,11373.702,15523.859,19317.236,18470.498,18450.74,13184.292,18056.512,15979.787
5628,387.2017601,2.5788863,0,0,0,21782.66,23008.135,20667.41,0,20.970835,19.12112
5515,302.1017707,2.5792751,440.87112,0,0,44.794266,36.56037,26.246296,0,0,0
5642,700.283863,2.5798438,0,0,0,3784.6196,3685.6396,3206.3467,0,0,0
5643,705.2384945,2.5798438,0,0,0,1710.5183,1508.0485,1375.6154,0,0,0
5650,721.2120403,2.5798624,0,0,0,523.7442,373.31912,282.61185,0,0,0
5672,280.0943414,2.5803416,849.76886,26.298798,0,31.050825,0,0,0,0,0
5704,168.1027666,2.5817935,2489.6912,90.545265,122.06784,82.53467,207.96902,270.42233,91.639885,97.96427,58.424126
5655,485.1428293,2.5860243,0,0,0,1272.5977,1157.42,1113.8373,0,0,0
5656,574.2727006,2.5860243,0,0,0,24716.084,25941.012,23312.625,0,0,0
5657,579.2289552,2.5860243,0,0,0,2523.1484,2596.324,2379.3264,0,0,0
5592,212.1283651,2.586071,5141.619,209.65675,140.37814,61.412052,54.299232,87.97832,75.9397,33.858696,71.43959
5661,469.1689688,2.5880861,0,0,0,4525.5845,4480.0864,4173.747,0,0,0
5693,125.0604344,2.5891657,2276.9956,1672.408,1713.7527,1587.9983,1711.993,1930.5112,1778.4633,479.603,656.97076
5696,186.1131292,2.590888,1968.6993,968.786,478.76276,523.35394,1061.7706,1318.7745,504.00745,268.15762,913.5665
5667,464.2136563,2.5922015,0,0,0,8530.98,9332.107,8320.629,0,0,0
5675,219.113282,2.5948684,0,0,0,4712.003,5157.911,5123.503,0,0,0
5679,202.0866996,2.5969312,0,0,0,4131.461,4462.2305,4611.994,0,0,0
5680,257.0689193,2.596942,0,0,0,2340.4822,2485.3274,2611.944,0,0,0
5683,241.09513,2.6019063,0,0,0,5929.362,6673.4243,6632.282,0,0,0
5688,572.2357941,2.604016,0,0,0,2236.7927,2369.0522,1905.6295,0,0,0
5689,577.1899103,2.6040876,0,0,0,552.6904,525.8764,402.2246,0,0,0
5694,142.0867171,2.6069956,2325.1084,287.31287,400.82507,226.33415,245.84132,430.00684,137.50406,182.23277,118.63795
5697,264.1216366,2.6079266,705.6988,0,0,0,0,0,0,0,0
5728,355.1166189,2.6134236,29.78644,39.366096,26.284775,6423.088,6301.0044,5689.445,27.308086,32.58923,31.988789
5705,208.0979686,2.6167674,1116.0316,56.556286,0,46.84094,43.674057,0,0,0,35.771126
5744,240.1226289,2.619985,4372.716,41.85679,73.433624,38.733757,29.276888,33.881798,26.721033,52.789764,27.21738
5727,339.1424487,2.6234064,38.42286,48.516495,52.376194,16064.062,16261.258,14574.351,56.945194,38.654762,36.146767
5724,372.2503265,2.6240907,31379.865,3393.542,3601.5957,733.8709,814.305,722.8866,0,0,0
5722,394.2322896,2.6270394,2554.5823,64.66489,232.57863,39.983055,0,0,0,0,0
5768,202.1443572,2.6278884,15589.473,2580.0686,3126.3567,1524.7031,810.4361,3182.716,1775.0184,760.7244,945.175
5732,317.1593425,2.6294146,0,0,0,745.3658,734.57733,610.2959,0,0,0
5734,415.2552151,2.634676,860.9124,818.6791,870.9786,878.7357,994.3353,986.1113,938.146,885.7808,900.2155
5736,432.2817176,2.6348493,80954.45,77214.92,72133.13,78789.25,76156.87,78518.43,73097.31,71921.195,72544.695
5804,212.1282719,2.637914,2997.7227,140.24846,117.94461,235.75519,54.299232,128.0795,31.542082,33.858696,93.34967
5745,256.0953163,2.6391494,893.2891,0,0,0,0,0,0,0,0
5773,272.1266671,2.64061,3334.8958,0,28.323376,0,0,0,0,0,0
5752,250.0690188,2.641826,0,0,0,3735.7456,3788.51,2815.6067,0,0,0
5754,405.1740589,2.641826,0,0,0,1206.3962,1301.0656,1236.1344,0,0,0
5760,376.19726,2.643894,0,0,0,1390.9718,1275.8513,1204.3118,0,0,0
5761,381.1519623,2.643894,0,0,0,4978.8413,4989.944,4370.649,0,0,0
5769,464.1777601,2.643894,0,0,0,2418.3813,2834.785,2647.5354,0,0,0
5763,469.132724,2.643894,0,0,0,3121.837,3431.8572,2763.9841,0,0,0
5775,266.0427603,2.6459482,0,0,0,599.9859,554.2,523.3841,0,0,0
5776,367.1362566,2.6459482,0,0,0,936.7359,996.9481,892.7646,0,0,0
5778,485.1065988,2.646014,0,0,0,564.76166,588.94904,454.4138,0,0,0
5770,216.1600866,2.6464376,3076.9382,582.56555,189.7686,497.07526,268.68304,721.6588,471.4019,649.4813,376.64743
5738,136.0761805,2.6490889,1091.4697,242.58482,409.45743,16654.055,17102.377,15842.284,946.8428,696.151,336.6933
5794,362.1817254,2.6500685,0,27.414288,0,541.4872,750.4803,735.97644,0,0,0
5789,442.2291493,2.6501215,0,0,0,14039.937,14702.871,13165.193,0,0,0
5792,447.1844792,2.6521785,0,0,0,2646.9998,2746.0894,2270.7742,0,0,0
5795,519.1987365,2.6522028,0,0,0,1987.078,1927.4115,1875.96,0,0,0
5815,200.1286422,2.6526256,8119.3384,981.3206,312.32617,429.85834,287.53995,347.04712,454.7358,540.8459,427.84213
5783,559.1913194,2.6542618,0,0,0,328.06113,430.28955,193.66344,0,0,0
5758,228.0869649,2.6548347,0,0,0,8480.139,8544.2705,6252.207,0,23.585331,0
5801,446.2609979,2.65624,10281.716,9377.28,9113.228,10762.046,10181.087,10804.653,9027.502,9382.262,9298.743
5759,359.1694644,2.6586788,0,0,29.084503,7350.018,8159.796,7596.764,0,0,0
5762,397.1275026,2.6591978,0,0,0,2517.0403,2612.66,2474.644,0,21.653042,0
5816,222.112963,2.661683,13245.295,11800.761,1205.1534,12198.199,2054.6519,12158.455,10518.119,10809.368,2314.6316
5812,334.2232691,2.6623125,54790.39,60307.758,58888.953,61443.18,60737.445,62808.094,58202.293,64684.465,59214.727
5813,431.1111963,2.6625726,0,0,0,4181.5444,4564.6504,4061.2217,0,0,0
5726,334.1900072,2.6628458,67.684555,0,34.501835,2179.8228,2709.5518,2347.0767,26.69159,28.12619,36.378906
5772,256.1542943,2.6660144,11972.77,524.8284,642.3508,157.72525,117.74255,240.01187,111.47798,67.98983,57.84072
5820,410.182624,2.6667163,0,0,0,4119.5054,3719.7012,3413.874,0,0,0
5821,415.1370321,2.6667163,0,0,0,11178.585,11274.615,10255.748,0,0,0
5825,238.0847692,2.6704686,8871.593,0,0,0,0,0,0,0,0
5823,375.1459405,2.6717472,0,22.301422,0,4205.9453,4064.396,3607.1777,0,0,0
5817,252.1216616,2.6722703,938.20465,0,32.023598,21.742928,27.884022,28.301594,0,0,0
5791,383.110737,2.6781034,0,0,0,235.83702,205.37352,331.046,0,0,0
5850,198.1121687,2.6809778,24523.018,425.52258,531.2362,2246.386,2543.5186,1954.6837,77.05948,29.608711,27.608215
5851,277.0152491,2.6870415,713.4448,568.03394,470.5184,0,0,0,0,0,0
5901,400.218907,2.6879158,80.64112,80.469406,139.78491,6553.8296,6486.5483,7025.299,168.72946,187.0203,140.75633
5854,261.0412099,2.6893215,800.7858,811.5702,637.24194,0,0,0,0,0,0
5858,220.6602812,2.6901014,309.9043,0,0,0,0,0,0,0,0
5865,256.0854429,2.6914842,810.0739,721.55835,707.5654,0,0,0,0,0,0
5919,196.0710507,2.693085,1277.86,0,0,46.08029,39.043182,0,0,0,0
5877,457.3391876,2.694698,3538.3333,218.7681,327.29385,32.425163,36.073563,49.821957,0,0,0
5875,413.0825998,2.6958277,0,0,0,1752.6191,1327.1827,1003.7304,0,0,0
5925,250.1061084,2.6960495,699.32404,0,0,28.212448,36.32354,28.220106,0,0,0
5881,369.1184881,2.6979218,0,0,0,19097.994,19636.06,14045.323,0,0,0
6018,391.1005525,2.6979218,0,0,0,4596.3813,5768.53,4023.7742,0,0,0
5885,605.1767131,2.6979225,0,0,0,969.00055,1274.5831,950.0246,0,0,0
5887,589.20169,2.700016,0,0,0,1368.0048,1470.2848,1240.9148,0,0,0
5827,270.1109451,2.7020757,5736.653,0,33.400284,0,0,0,0,0,0
5874,177.0547878,2.7037811,31.892538,27.556427,23.499033,39237.266,40130.367,28826.703,24.89626,22.66042,55.497627
5892,406.2443477,2.7042363,0,0,0,1682.5967,2811.0608,1329.0468,0,0,0
5893,427.1729737,2.7042446,0,0,0,580.789,493.60767,343.9615,0,0,0
5918,182.118313,2.7046175,2366.581,119.697876,80.4421,136.15256,215.35995,49.989693,46.567673,115.16815,113.06754
5900,124.0764434,2.7048616,368.81604,174.47432,126.18743,24710.877,24862.8,20868.45,140.92188,382.1671,431.01993
5922,214.0813576,2.7053332,4311.5537,0,26.725336,76.87514,253.37236,232.26094,24.603088,25.905693,50.31391
5898,411.2006945,2.7063468,0,0,0,2081.337,2414.7236,1780.2166,0,0,0
5932,176.1287404,2.7101824,27073.256,889.91693,805.1035,66.417694,209.12007,58.914024,90.30913,47.84715,74.96099
5947,362.18193,2.7163892,0,27.414288,0,415.32224,447.91278,725.7513,0,0,18.951803
5924,228.1226559,2.7255108,3523.7764,376.98578,403.55185,425.3719,242.7212,351.83386,116.8147,166.64977,286.29858
5917,180.1021125,2.7262146,2930.1858,35.714127,124.77336,130.4317,194.44748,179.6114,85.96011,75.81413,71.09298
5940,383.1110094,2.727124,0,0,0,305.8021,364.83865,342.9331,0,0,0
5944,367.1356946,2.7292984,0,0,0,1072.2968,1163.9049,1011.5658,0,0,0
5934,193.0855744,2.7344427,843.97174,192.32951,88.79268,105.38819,209.99146,90.9899,99.29465,140.9917,42.25541
5826,254.1376147,2.739049,13976.099,506.01056,818.7122,476.77478,625.9739,280.91864,125.90799,170.95834,179.80865
5968,231.0859324,2.7412508,28.381744,31.284113,22.964565,1712.195,2147.68,1773.6586,31.75553,30.46239,30.17743
5969,266.1239976,2.742769,0,0,0,5213.5444,5458.7573,4957.0825,0,0,0
5973,232.1550887,2.74607,21249.59,4821.874,4366.3335,4941.762,4301.7314,4215.682,2743.9592,3372.2927,3307.1846
5977,271.0794898,2.7470615,0,0,0,919.78064,752.04553,743.62537,0,0,0
6066,375.2524463,2.76158,2612.407,0,0,0,0,0,26.856716,0,0
6005,450.2342637,2.7661228,0,0,0,407.0178,328.882,577.05286,0,0,0
6006,476.3080736,2.7696822,60368.113,57928.516,58250.703,57024.973,59153.223,60839.234,55711.332,56768.367,58371.234
6057,240.1228294,2.776654,3317.196,138.98923,40.980305,40.574974,38.356697,32.419434,29.952957,23.926277,21.86604
6025,409.1835694,2.7770808,89.41615,0,0,10576.066,9804.304,9285.221,24.715755,0,0
6024,519.1991388,2.7810154,0,0,0,1751.9971,1607.3832,1540.0457,0,0,0
6030,537.2091891,2.785169,0,0,0,8086.5063,8312.437,7284.3257,0,0,0
6031,559.1911833,2.785169,0,0,0,1521.216,1400.6796,1347.4772,0,0,0
6101,125.0966719,2.7906988,70894.26,11142.602,13223.447,6075.8027,5706.651,2494.2942,4092.5442,2807.3164,4907.8994
6091,126.0919313,2.7928586,108.734726,138.77522,137.8223,14466.173,14968.279,13465.748,38.52823,203.11057,47.162125
6038,606.2562159,2.7934773,0,0,0,1176.4708,1346.7383,1132.3358,0,0,0
6007,455.1909965,2.7955801,0,0,0,1732.259,230.45992,370.7986,0,0,0
6042,412.2196264,2.7955885,0,0,0,23359.764,24200.324,22730.87,0,0,0
6043,417.1738596,2.7955885,0,0,0,3640.1853,3820.8154,3538.6597,0,0,0
6044,433.1477508,2.7955885,0,0,0,1463.0282,1484.8783,1457.5304,0,0,0
6046,210.1108856,2.7961016,405050.9,52560.535,61328.9,7926.6987,7974.5005,8171.606,4581.288,4915.533,4981.395
6100,107.0862425,2.7962825,42209.58,7226.853,8186.3574,4647.846,3426.1562,3647.1052,2670.257,1982.2285,3104.6257
6217,425.1581642,2.7965832,0,0,0,4221.8213,5353.826,3811.2437,0,22.878826,0
6047,124.1127274,2.797011,165393.16,21298.459,24861.215,2512.5637,2586.741,1530.6808,1882.7905,1842.8458,1912.2576
6105,226.0845837,2.7973897,43508.387,5378.2974,6515.688,512.28296,541.88947,168.51144,122.39354,87.29462,36.6625
6058,256.0953017,2.7986953,2325.7114,0,0,0,0,0,0,0,0
6069,170.1181106,2.7990882,746137.4,104132.2,118997.516,14170.662,13405.917,14353.074,10296.5625,11014.566,10931.076
6070,434.2031296,2.7997334,0,0,0,2685.0808,2722.6047,2619.1877,0,0,0
